DATE,VEHICLE NO,CENTER NAME,INV NO,PARTY NAME,ITEM,BOX,NET,ICE/WATER,PAY WEIGHT,RATE,AMOUNT
2024-07-07,MH43AS9253,VASHI,2889,JANVI SEA FOODS,PRAWN HEAD AND SHEL,104,6810,327,4774,2.08,10165
2025-11-04,MH43CA6444,ALIBAG,2890,SADGURU SEA FOODS,SMALL CHILAPI,16,681,69,535,16.78,10082
2024-04-20,MH48AG2108,ALIBAG,2891,KETAN FISHERIES,NET FISH,139,6017,186,7368,26.59,142545
2025-01-16,MH43CM6444,KASARA,2892,NAGESHWAR FISHERIES,SMALL CHILAPI,57,3069,173,2729,16.16,41504
2025-07-24,MH43CL9310,TALOJA,2893,VARAD VINAYAK,PRAWN HEAD AND SHEL,43,1528,60,1981,2.16,4080
2025-10-17,MH46CL9310,TALOJA,2894,VARAD VINAYAK,CHILAPI,48,1899,106,2161,16.76,35863
2024-09-09,MH46BU1946,COLABA,2895,MADAN SEA FOODS,MANDELI MIX FISH,0,1172,132,1181,1.95,1965
2024-02-15,MH16B0576,TALOJA,2896,VARAD VINAYAK,PRAWN HEAD AND SHEL,49,1188,322,1230,1.95,1733
2024-08-16,MH46CL9310,TALOJA,2897,VARAD VINAYAK,DOMA,0,1757,220,1732,1.84,3789
2024-06-01,MH46CL9310,TALOJA,2898,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3484,368,2734,2.08,5806
2024-12-22,MH43CA6444,KASARA,2899,NAGESHWAR FISHERIES,NET HEKARU,72,3699,240,3727,25.19,94662
2024-02-01,MH42BP8377,BIGVAN,2900,SADGURU SEA FOODS,CHILAPI MUNDI,LOOSE,4584,471,2955,15.35,61082
2025-10-08,MH01DR4354,UTTAN,2901,HEMANT KOLI,MANDELI,LOOSE,1617,92,1496,19.1,19947
2025-11-06,MH43CA6444,BIGVAN,2902,NAGESHWAR FISHERIES,MIX FISH,26,1521,56,1317,23.96,27283
2024-03-02,MH01EE9329,KASARA,2903,AYAZ SEA FOOD,MIX FISH,8,426,69,457,13.99,7353
2025-03-19,MH43CM6444,KASARA,2904,NAGESHWAR FISHERIES,NET MIX FISH,189,8902,407,10165,27.4,278082
2025-07-11,MH01CV1431,VASHI,2905,MADAN SEA FOODS,PRAWN HEAD AND SHEL,140,4968,423,6151,2.18,12856
2024-12-10,MH48AG2108,VASAI,2906,JAY BALA JI,PRAWN HEAD AND SHEL,212,6542,814,5305,1.89,10268
2025-01-09,MH42AR7313,KASARA,2907,JAY BALA JI,PRAWN HEAD AND SHEL,171,6067,1107,6121,1.93,10488
2025-04-04,MH17BD0661,MADH,2908,JAY BALA JI,PRAWN HEAD AND SHEL,143,2661,443,2277,2.19,4491
2025-08-16,MH01DR4354,KASARA,2909,DK KULAT,MANDELI MIX,16,967,50,913,24.12,25105
2024-08-25,MH43AS9253,TALOJA,2910,VARAD VINAYAK,CHILAPI,16,331,46,270,8.04,2693
2025-09-04,MH43CA6444,KASARA,2911,NAGESHWAR FISHERIES,MUNDI,2,123,11,151,7.92,927
2024-09-08,MH46BB9585,ALIBAG,2912,AYAZ SEA FOOD,NET MIX FISH,46,1843,122,2363,27.44,59277
2024-03-19,MH01CV1431,DHULAI,2913,KETAN FISHERIES,VAKTI,99,4489,111,4415,23.05,144479
2025-05-01,MH43CL9310,ALIBAG,2914,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,477,40,522,1.82,757
2025-12-09,MH04FU2482,TALOJA,2915,VARAD VINAYAK,MANDELI MUNDI MIX,0,9691,743,9154,1.86,17866
2025-01-17,MH43CA6444,TALOJA,2916,NAGESHWAR FISHERIES,NET HEKARU,LOOSE,2033,109,2343,22.25,43066
2025-03-06,MH16B0576,TALOJA,2917,MADAN SEA FOODS,BANGDA CHILAPI MIX,17,448,48,467,17.41,9464
2025-05-17,MH46AF8868,DHULAI,2918,IMRAN SEA FOOD,MANDELI,LOOSE,1617,127,1319,21.31,26146
2024-03-25,MH46BB9585,ALIBAG,2919,JANVI SEA FOODS,MIX FISH,94,5357,493,4641,16.3,107627
2024-01-17,MH46CL9310,TALOJA,2920,SADGURU SEA FOODS,TENGADA,21,881,42,810,3.1,2849
2025-09-27,MH43CA6444,TALOJA,2921,MADAN SEA FOODS,NET HEKARU,51,2139,141,2545,24.65,49443
2025-11-01,MH43BP1008,BIGVAN,2922,AYAZ SEA FOOD,HEKARU,94,5881,289,5097,26.52,116158
2025-08-13,MH46CL9310,TALOJA,2923,VARAD VINAYAK,PRAWN HEAD AND SHEL,21,725,41,571,2.18,1287
2024-04-09,MH46CL9310,TALOJA,2924,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3966,402,3643,1.98,6340
2024-10-05,MH43CM6444,ALIBAG,2925,NAGESHWAR FISHERIES,NET MIX FISH,34,1571,98,1357,22.12,30175
2024-06-13,MH01CV1053,DHULAI,2926,KETAN FISHERIES,MANDELI MIX FISH,LOOSE,307,8,343,24.6,8660
2024-11-08,MH43BP4464,COLABA,2927,DK KULAT,PRAWN HEAD AND SHEL,129,6981,432,6959,24.77,151489
2025-01-04,MH04FU2882,TALOJA,2928,VARAD VINAYAK,PRAWN HEAD AND SHEL,37,766,129,615,2.2,1316
2024-06-07,MH46BB9585,ALIBAG,2929,JANVI SEA FOODS,MANDELI MIX FISH,190,8789,531,9254,19.57,151857
2024-06-18,MH46BB2928,ALIBAG,2930,VARAD VINAYAK,CHILAPI,148,7793,671,6496,14.02,73159
2025-08-10,MH16B0576,TALOJA,2931,DATTA GHULE,PRAWN HEAD AND SHEL,0,1240,162,1303,1.95,2423
2025-07-24,MH47AS8678,UTTAN,2932,HEMANT KOLI,VAKTI,1,105,7,106,19.87,2446
2024-09-09,MH42AR7313,VASAI,2933,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,3492,178,4294,2.13,8882
2024-09-02,MH47AS9028,KASARA,2934,SANTOSH SEA FOODS,MIX FISH,64,2787,185,2267,14.29,46124
2024-02-21,MH04FU2482,TALOJA,2935,VARAD VINAYAK,TENGADA,0,8466,660,5984,2.04,12836
2025-08-12,MH17BD0661,ALIBAG,2936,RAMAKANT AKHADE,MIX FISH,53,2126,179,1920,15.94,32610
2024-08-03,MH46CL9310,TALOJA,2937,NAGESHWAR FISHERIES,CHILAPI,63,1903,144,2338,18.52,31995
2025-04-23,MH43CA6444,KASARA,2938,MADAN SEA FOODS,DOMA MIX FISH,4,159,12,122,1.84,350
2024-12-08,MH46CL9310,TALOJA,2939,VARAD VINAYAK,PRAWN HEAD AND SHEL,28,1103,68,923,1.91,1652
2025-05-12,MH01CV1053,VASAI,2940,JAI BALA JI,SMALL TENGADA,239,7325,1070,5266,2.06,10580
2024-02-01,MH46BF8046,ALIBAG,2941,JANVI SEA FOODS,MIX FISH,54,2935,83,3506,23.05,82573
2024-02-09,MH01EE9329,COLABA,2942,JAI BALA JI,NET DISCO,156,8574,368,8212,24.04,216230
2024-11-21,DD01G9519,BIGVAN,2943,SADGURU SEA FOODS,MANDELI MIX,3,160,31,136,14.19,1500
2025-05-14,MH04FU2482,KASARA,2944,DATTA GHULE,NET HEKARU,95,4020,219,4330,25.39,88406
2025-09-07,MH43CM6444,DHULAI,2945,KETAN FISHERIES,MANDELI TINY MIX,15,909,18,953,25.7,26876
2024-02-12,MH48AY5649,DHULAI,2946,MG SEA FOODS,PRAWN HEAD AND SHEL,9,451,29,482,1.82,714
2025-01-23,MH43CM6444,KASARA,2947,NAGESHWAR FISHERIES,MIX FISH,0,5711,312,7368,15.31,79255
2025-03-24,MH43CM6444,KASARA,2948,NAGESHWAR FISHERIES,TARLI MIX,5,222,14,266,21.41,5441
2025-06-14,MH46BM1322,UTTAN,2949,VARAD VINAYAK,MANDELI MIX FISH,13,541,46,509,16.97,9608
2024-10-16,MH46CL9768,KASARA,2950,MG SEA FOODS,SMALL MIX FISH,148,11583,370,10275,16.5,151634
2025-02-28,MH46BF8046,KASARA,2951,DATTA GHULE,MIX FISH,221,9113,546,11501,15.37,124212
2024-03-05,MH43BP4644,KASARA,2952,DK KULAT,MIX FISH,84,3170,242,3380,23.05,66062
2024-02-13,MH43CM6444,KASARA,2953,NAGESHWAR FISHERIES,BOMBIL,33,1504,111,1174,23.34,29344
2025-12-20,MH43CA6444,TALOJA,2954,NAGESHWAR FISHERIES,NET HEKARU,LOOSE,1953,121,2456,23.4,45014
2024-05-03,MH43CL9310,TALOJA,2955,VARAD VINAYAK,DOMA MIX FISH,63,1515,114,1249,2.06,1920
2025-07-20,MH43CK6444,KASARA,2956,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,9,559,30,511,1.99,920
2024-04-28,MH04FU2882,TALOJA,2957,HEMANT KOLI,TENGADA,18,1971,67,1995,15.03,30707
2024-07-19,MH42BP8377,BIGVAN,2958,JANVI SEA FOODS,SMALL CHILAPI,18,610,66,590,15.67,11337
2024-10-22,MH47AS9253,TALOJA,2959,MADAN SEA FOODS,BANGDA CHILAPI MIX,0,4551,378,2925,2.04,6816
2025-05-16,MH01CV8383,BIGVAN,2960,DATTA GHULE,MUNDI,3,231,16,192,13.07,2024
2024-08-13,MH43CA6444,KASARA,2961,JANVI SEA FOODS,MUNDI,2,161,9,131,8.34,959
2025-08-04,MH43BP4464,COLABA,2962,DK KULAT,MIX FISH,28,1438,75,1098,26.83,26410
2025-01-12,MH46B2928,MADH,2963,SADGURU SEA FOODS,NET HEKARU,14,648,74,762,17.54,12080
2024-03-23,MH04FU2482,VASHI,2964,VARAD VINAYAK,CHILAPI MUNDI,14,858,28,741,7.41,6568
2024-02-03,MH01DR4354,KASARA,2965,SANTOSH SEA FOODS,MANDELI MIX,53,2474,223,2050,14.14,27439
2024-01-05,MH47AS8678,VASAI,2966,HEMANT KOLI,RIBBAN,3,222,14,173,20.06,3530
2025-11-11,MH01CV8383,ALIBAG,2967,VARAD VINAYAK,NET DISCO,0,5101,437,4181,1.91,10092
2024-01-03,MH46BB9585,DHULAI,2968,KETAN FISHERIES,HEKARU,18,770,21,795,26.38,25657
2025-05-01,MH46B2928,MADH,2969,SADGURU SEA FOODS,NET FISH,182,7529,582,8955,19.21,167819
2024-05-05,DD01G9519,KASARA,2970,RAMAKANT AKHADE,MIX FISH,42,2628,191,3068,15.71,38862
2024-07-25,MH47AS8678,UTTAN,2971,HEMANT KOLI,VAKTI,LOOSE,129,7,90,18.81,1758
2025-08-13,MH43CA6444,KASARA,2972,SADGURU SEA FOODS,MIX FISH,LOOSE,119,8,141,7.4,1155
2024-01-08,MH43CA6444,ALIBAG,2973,MADAN SEA FOODS,BANGDA,31,1485,58,1589,22.03,33723
2024-04-20,MH01EE9329,KASARA,2974,NAGESHWAR FISHERIES,MIX FISH,51,2340,173,2203,14.35,35123
2025-10-22,DD01G9748,ALIBAG,2975,SADGURU SEA FOODS,MIX FISH,17,851,96,825,19.18,10741
2025-06-19,MH46BF8046,MADH,2976,JANVI SEA FOODS,NET DISCO,83,4221,286,4918,26.32,108775
2024-08-23,MH46BM0698,BIGVAN,2977,NAGESHWAR FISHERIES,CHILAPI,3,172,15,150,12.97,2451
2024-06-13,MH46BB9585,TALOJA,2978,VARAD VINAYAK,CHILAPI MUNDI,LOOSE,992,31,1016,8.61,6767
2025-08-19,MH01DR4354,BIGVAN,2979,SADGURU SEA FOODS,TENGADA,27,1293,252,1157,13.38,13570
2024-06-28,MH47AS8678,UTTAN,2980,HEMANT KOLI,NET MIX FISH,LOOSE,1599,95,1516,19.1,23015
2025-02-06,MH43AS9253,TALOJA,2981,IMRAN SEA FOOD,PRAWN HEAD AND SHEL,0,10267,710,7422,2.03,14217
2024-06-05,MH46BF8046,VASHI,2982,SADGURU SEA FOODS,SMALL CHILAPI,14,700,80,539,18.07,9820
2024-12-23,MH46BF8046,KASARA,2983,JAY BALA JI,NET FISH,159,12739,505,8245,14.86,138183
2025-07-23,MH43CA6444,ALIBAG,2984,NAGESHWAR FISHERIES,NET HEKARU,38,2246,124,1765,21.33,59198
2025-12-28,MH46BB9447,ALIBAG,2985,JANVI SEA FOODS,TAINY MIX,187,8768,658,9684,22.88,239735
2025-07-24,MH46BB9585,ALIBAG,2986,JANVI SEA FOODS,NET MIX FISH,46,2795,175,2117,17.85,51501
2024-01-20,MH43BP4464,COLABA,2987,JAI BALA JI,NET DISCO,LOOSE,8523,389,8146,28.09,151188
2024-11-11,MH48AG2108,KASARA,2988,NAGESHWAR FISHERIES,NET MIX FISH,LOOSE,511,44,641,2.1,1148
2024-01-08,MH46BM0698,KASARA,2989,SADGURU SEA FOODS,SMALL MIX FISH,21,1143,110,806,12.64,10052
2024-07-12,MH43CA6444,VASAI,2990,NAGESHWAR FISHERIES,MIX FISH,29,1617,50,1353,24.26,30644
2024-09-13,MH43CA6444,TALOJA,2991,VARAD VINAYAK,NET DISCO,68,3175,191,2995,24.24,85313
2025-04-08,MH46BB9447,ALIBAG,2992,SANTOSH SEA FOODS,VAKTI,98,7554,156,6066,25.87,142240
2025-06-14,MH46BB9585,KASARA,2993,NAGESHWAR FISHERIES,MIX FISH,51,2925,186,2805,14.23,45257
2025-02-20,MH16B0576,TALOJA,2994,VARAD VINAYAK,PRAWN HEAD AND SHEL,34,1179,332,970,1.89,2455
2025-10-25,MH46BM1322,TALOJA,2995,JAI BALA JI,MIF FISH,11,124,28,88,12.98,1141
2024-12-19,MH43CA6444,KASARA,2996,NAGESHWAR FISHERIES,MUNDI,3,159,9,119,8.41,1017
2024-04-18,MH46B2928,MADH,2997,SADGURU SEA FOODS,RIBBAN,LOOSE,287,17,261,19.72,4063
2025-06-02,MH43CA6444,ALIBAG,2998,JAY BALA JI,NET DISCO,78,3016,245,4011,23.67,71581
2024-06-14,MH47AS9253,TALOJA,2999,RAMAKANT AKHADE,PRAWN HEAD AND SHEL,0,1966,214,1787,1.82,3761
2025-08-22,MH46CL9310,BIGVAN,3000,SADGURU SEA FOODS,MANDELI MUNDI MIX,226,11167,1627,6567,12.28,99115
2025-01-11,MH46CL9310,TALOJA,3001,VARAD VINAYAK,CHILAPI,59,1876,118,1963,18.41,37583
2025-10-16,MH46BB9585,ALIBAG,3002,JANVI SEA FOODS,NET FISH,103,5240,397,5015,22.64,123991
2025-04-08,MH46BB2928,BIGVAN,3003,SADGURU SEA FOODS,DAMAGE MIX FISH,7,404,42,358,13.15,4452
2024-06-08,MH46AF8868,COLABA,3004,IMRAN SEA FOOD,MANDELI MIX FISH,32,1536,102,1639,22.73,36805
2025-03-17,MH46BB9585,UTTAN,3005,JANVI SEA FOODS,MIX FISH,38,2182,151,2134,14.09,29082
2025-04-04,MH46CL8442,VASHI,3006,JANVI SEA FOODS,MIX FISH,59,3572,181,3102,19.53,51485
2024-05-04,MH46CL9310,UTTAN,3007,RAMAKANT AKHADE,MANDELI MIX FISH,11,488,45,661,15.83,8687
2024-02-14,MH46BB2928,ALIBAG,3008,AYAZ SEA FOOD,SMALL CHILAPI,12,639,83,588,17.94,9007
2024-12-16,MH43CA6444,KASARA,3009,NAGESHWAR FISHERIES,NET MIX FISH,23,969,74,943,16.39,16854
2025-01-06,MH46CL9310,TALOJA,3010,JANVI SEA FOODS,PRAWN HEAD AND SHEL,0,3281,336,3764,1.82,6017
2025-07-20,MH04FU2482,UTTAN,3011,VARAD VINAYAK,MANDELI MIX FISH,11,514,37,502,15.34,9348
2025-06-12,MH46BB2928,VASAI,3012,SADGURU SEA FOODS,SMALL CHILAPI,15,639,69,561,16.59,10516
2024-03-07,MH05DK6520,BIGVAN,3013,JANVI SEA FOODS,CHILAPI,162,8628,556,8865,18.82,173173
2024-03-20,MH46BB9447,VASHI,3014,JANVI SEA FOODS,MIX FISH,87,3241,99,3408,16.27,78041
2025-09-04,MH04FU2482,DHULAI,3015,VARAD VINAYAK,PRAWN HEAD AND SHEL,138,4094,434,4383,1.89,8889
2025-01-06,MH01EE9329,KASARA,3016,NAGESHWAR FISHERIES,MUNDI,12,521,42,435,8.77,4177
2024-10-27,MH17BD0661,VASAI,3017,DATTA GHULE,TENGADA,133,3062,416,2668,1.95,4981
2024-03-03,MH42BF8446,KASARA,3018,VARAD VINAYAK,DOMA MIX FISH,21,1621,91,2249,17.23,26286
2024-11-24,MH43CA6444,KASARA,3019,DATTA GHULE,MIX FISH,18,964,74,1031,16.17,14375
2024-10-13,MH47AS9028,KASARA,3020,SANTOSH SEA FOODS,VAKTI,50,2435,326,2007,15.63,38504
2025-03-28,MH46CL8442,ALIBAG,3021,NAGESHWAR FISHERIES,NET DISCO,81,3394,171,3234,22.83,74596
2024-06-18,MH46BB9447,ALIBAG,3022,JANVI SEA FOODS,MIX FISH,79,3853,116,3384,17.25,63094
2024-01-27,MH01EE9329,TALOJA,3023,NAGESHWAR FISHERIES,BOMBIL,70,2442,241,2847,14.29,42458
2025-09-24,MH46BM0698,MADH,3024,SADGURU SEA FOODS,NET BANGDI,40,1605,178,1587,12.18,20347
2025-04-02,MH43CA6444,KASARA,3025,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,9,549,28,502,1.81,848
2025-12-11,MH43CA6444,BIGVAN,3026,MG SEA FOODS,NET HEKARU,36,2549,157,2123,21.43,52756
2025-10-19,MH46CL9310,MADH,3027,JAY BALA JI,BOMBIL MUNDI,33,1496,67,1368,3.07,4426
2025-05-03,MH46BB2928,UTTAN,3028,HEMANT KOLI,DOMA,3,262,11,182,19.32,4745
2024-08-26,MH46BB9447,ALIBAG,3029,JANVI SEA FOODS,DOMA MIX FISH DAMAGE,78,4063,106,4183,17.67,58332
2025-06-20,MH43CA6444,UTTAN,3030,SADGURU SEA FOODS,MANDELI MIX FISH,10,503,46,557,15.36,9277
2024-07-26,MH46BM1322,VASAI,3031,SADGURU SEA FOODS,CHILAPI,LOOSE,367,39,432,13,3967
2024-08-28,DD01G9748,ALIBAG,3032,SADGURU SEA FOODS,MIX FISH,16,641,96,577,17.12,14839
2025-01-12,MH48DC1805,BIGVAN,3033,SADGURU SEA FOODS,MIF FISH,49,1966,189,2109,19.78,34187
2025-12-06,MH46CL9310,TALOJA,3034,NAGESHWAR FISHERIES,HEKARU,23,602,59,558,18.89,7621
2025-09-14,MH01CV1431,VASAI,3035,KETAN FISHERIES,NET MIX FISH,81,5236,139,4605,25.67,155688
2025-08-10,MH43BP4644,KASARA,3036,DK KULAT,MIX FISH,LOOSE,4325,262,3339,20.35,78235
2024-08-28,MH43CA6444,KASARA,3037,NAGESHWAR FISHERIES,CHILAPI MUNDI,5,192,16,165,2.15,313
2025-09-26,MH46BF8046,KASARA,3038,DK KULAT,MIX FISH,211,11674,548,11438,16.18,183633
2024-07-16,MH47AS9028,UTTAN,3039,SANTOSH SEA FOODS,MANDELI MIX,50,2261,329,2421,14.35,38544
2025-05-05,MH43CL9310,TALOJA,3040,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,483,47,412,2.16,721
2024-03-07,MH46BB9585,TALOJA,3041,VARAD VINAYAK,DAMAGE MIX FISH,0,2888,310,3356,1.89,5861
2024-03-17,MH43CM6444,KASARA,3042,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,139,5595,343,6276,2.07,10231
2024-02-16,MH46BM1322,TALOJA,3043,SADGURU SEA FOODS,CHILAPI,1,346,6,436,12.68,5583
2025-03-02,MH46BB2928,VASHI,3044,SADGURU SEA FOODS,CHILAPI,172,7347,1109,6541,17.3,112769
2024-04-07,MH43CA6444,KASARA,3045,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,7,351,15,344,19.43,8571
2024-09-04,MH46AF8868,DHULAI,3046,IMRAN SEA FOOD,MANDELI MIX FISH,23,1226,90,1539,23.94,32134
2025-10-06,MH46BB9585,VASAI,3047,JANVI SEA FOODS,BANGDA CHILAPI MIX,89,6415,539,4576,17.67,95564
2025-01-23,MH46CL9310,MADH,3048,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2950,362,3035,1.94,6135
2024-11-01,MH46BB2928,BIGVAN,3049,SADGURU SEA FOODS,SMALL MIX FISH,42,1977,237,1524,13.61,30315
2025-03-06,DD01G9519,ALIBAG,3050,SADGURU SEA FOODS,HEKARU,LOOSE,4548,341,4582,20.19,63005
2025-01-10,MH01CV1053,ALIBAG,3051,JANVI SEA FOODS,MIX FISH,108,4974,598,5711,18.88,102265
2025-05-10,MH04FU2482,KASARA,3052,VARAD VINAYAK,LEFTY,0,1681,308,1978,2.05,3017
2025-08-21,MH46BB9447,ALIBAG,3053,JANVI SEA FOODS,NET FISH,130,6601,141,5897,24.04,169832
2024-01-27,MH16B0576,TALOJA,3054,VARAD VINAYAK,TARLI,0,1441,171,1487,2.19,2189
2025-11-13,DD01G9519,TALOJA,3055,SADGURU SEA FOODS,MIX FISH,214,8004,1024,7674,17.12,142852
2024-12-05,MH46BM0698,ALIBAG,3056,KETAN FISHERIES,MIX FISH,218,12011,460,8630,14.3,141681
2024-01-22,MH48AG2108,KASARA,3057,IMRAN SEA FOOD,NET FISH,97,4417,343,5317,24.72,104643
2025-09-21,MH42BP8377,KASARA,3058,NAGESHWAR FISHERIES,MANDELI MIX FISH,56,3561,144,3058,13.88,46128
2024-05-28,DD01G9748,VASAI,3059,MG SEA FOODS,NET MIX FISH,11,359,36,390,13.15,4025
2024-10-18,MH46BF8046,UTTAN,3060,VARAD VINAYAK,MANDELI MIX,12,648,34,578,21.75,13650
2025-02-08,MH47AS9253,TALOJA,3061,SADGURU SEA FOODS,TENGADA,LOOSE,100,33,88,11.71,891
2025-09-10,MH05DK6520,KASARA,3062,DK KULAT,NET DISCO,20,1168,48,1132,23.09,18523
2025-06-26,MH46B2928,MADH,3063,JANVI SEA FOODS,DOMA TARLI,12,908,54,711,19.18,12650
2025-07-08,MH46BF8046,TALOJA,3064,KETAN FISHERIES,HEKARU,17,830,17,1075,27.25,19217
2024-07-24,DD01G9519,ALIBAG,3065,SADGURU SEA FOODS,PRAWN HEAD AND SHEL,33,1278,141,1310,17.48,28405
2025-11-02,MH42BP8377,BIGVAN,3066,IMRAN SEA FOOD,SMALL CHILAPI,13,711,60,555,17.16,9054
2024-06-24,DD01G9519,DHULAI,3067,VARAD VINAYAK,DOMA,5,290,22,233,18.15,4169
2024-07-21,MH43CM6444,TALOJA,3068,NAGESHWAR FISHERIES,BANGDA,132,5714,266,5648,27.27,155208
2024-09-07,MH01CV1431,KASARA,3069,DK KULAT,NET MIX FISH,52,2935,205,2446,23.36,53950
2024-06-12,MH46CL9310,TALOJA,3070,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,3778,349,3339,1.89,6137
2025-01-12,DD01G9519,TALOJA,3071,DK KULAT,NET HEKARU,4,163,20,206,18.66,2606
2024-02-04,MH46CL9310,TALOJA,3072,JANVI SEA FOODS,PRAWN HEAD AND SHEL,17,555,44,487,2.05,1428
2025-11-20,MH43CM6444,KASARA,3073,NAGESHWAR FISHERIES,NET FISH,109,5047,325,4913,26.23,171274
2025-07-25,MH43CL9310,KASARA,3074,RAMAKANT AKHADE,CHILAPI,18,1130,44,1157,21.25,18685
2025-12-15,MH46BM1322,TALOJA,3075,SADGURU SEA FOODS,TENGADA,10,105,25,93,12.97,971
2024-06-26,MH01EE9329,KASARA,3076,NAGESHWAR FISHERIES,CHILAPI,37,1314,103,1721,1.88,3142
2024-02-24,MH47AS9028,KASARA,3077,NAGESHWAR FISHERIES,HEKARU,LOOSE,433,62,391,15.95,7125
2024-05-28,MH46BB9447,ALIBAG,3078,JAY BALA JI,NET FISH,63,4056,104,4056,19.45,80714
2024-07-02,MH46CL9310,TALOJA,3079,VARAD VINAYAK,CHILAPI,11,442,30,429,15.77,5062
2024-01-08,MH46BB9585,TALOJA,3080,VARAD VINAYAK,NET HEKARU,LOOSE,998,38,789,2.91,2156
2024-04-21,MH46BB9585,UTTAN,3081,JANVI SEA FOODS,NET MIX FISH,36,2414,134,2408,26.74,44480
2025-06-02,MH43BP1008,KASARA,3082,JANVI SEA FOODS,CHILAPI MUNDI,111,6778,346,5792,22.73,139876
2025-12-04,MH04FU2482,ALIBAG,3083,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,5538,541,3680,1.88,9454
2025-12-18,MH46CL9310,TALOJA,3084,JAI BALA JI,CHILAPI,45,2136,135,1741,18.61,31744
2024-07-10,MH17BD0661,VASAI,3085,IMRAN SEA FOOD,BOMBIL,126,4497,199,4177,1.97,6651
2025-09-10,MH43CA6444,KASARA,3086,NAGESHWAR FISHERIES,MIX FISH,48,2670,144,2039,16.35,36644
2025-01-10,DD01G9748,VASAI,3087,HEMANT KOLI,CHILAPI,10,377,37,437,12.76,4304
2024-09-13,MH46BB2928,BIGVAN,3088,SADGURU SEA FOODS,SMALL MIX FISH,37,1766,200,1827,15.4,22108
2025-05-16,MH46BM0698,KASARA,3089,DK KULAT,NET DISCO,19,1182,45,1132,23.72,21484
2025-10-27,MH04FU2482,TALOJA,3090,VARAD VINAYAK,CHILAPI MUNDI,17,951,38,949,8.5,7838
2025-04-11,DD01G9519,VASAI,3091,NAGESHWAR FISHERIES,NET DISCO,75,3114,239,3485,21.1,75550
2025-11-07,MH46CL9310,UTTAN,3092,VARAD VINAYAK,MANDELI MIX FISH,11,627,35,494,18.66,8159
2025-10-26,MH42BP8377,KASARA,3093,NAGESHWAR FISHERIES,CHILAPI,48,2987,263,2785,16.12,42282
2025-07-28,MH46CL9310,TALOJA,3094,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,1839,246,2160,2.18,3521
2024-03-22,MH43CM6444,KASARA,3095,AYAZ SEA FOOD,TARLI,111,5471,446,4894,1.99,11368
2025-02-21,MH43AS9253,COLABA,3096,VARAD VINAYAK,CHILAPI,60,2106,123,2320,17.24,35977
2025-03-07,DD01G9748,DHULAI,3097,DATTA GHULE,CHILAPI,LOOSE,1106,140,920,15.91,13658
2025-12-27,MH04FU2482,TALOJA,3098,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,2064,329,1487,2.12,3238
2025-09-15,MH43CM6444,KASARA,3099,NAGESHWAR FISHERIES,DOMA TARLI,195,11276,495,11488,26.33,268650
2024-02-13,MH43CA6444,KASARA,3100,NAGESHWAR FISHERIES,MUNDI,LOOSE,111,8,146,8,891
2025-02-02,MH43CM6444,KASARA,3101,MADAN SEA FOODS,NET MIX FISH,258,9987,468,12358,23.5,218950
2024-10-22,MH46BB9585,ALIBAG,3102,JANVI SEA FOODS,MIX FISH,76,4445,282,4459,18.13,87830
2024-04-02,MH01CV8383,TALOJA,3103,MADAN SEA FOODS,PRAWN HEAD AND SHEL,0,1846,268,1887,1.91,3462
2024-03-18,DD01G9748,ALIBAG,3104,KETAN FISHERIES,MIX FISH,14,924,97,777,17.38,11718
2025-06-03,MH46CL9310,TALOJA,3105,VARAD VINAYAK,BOMBIL MUNDI,37,1606,68,1683,3.16,5337
2024-01-03,MH43CA6444,TALOJA,3106,VARAD VINAYAK,PRAWN HEAD AND SHEL,0,548,47,484,1.95,771
2025-07-15,MH43CA6444,TALOJA,3107,NAGESHWAR FISHERIES,MANDELI MIX,3,193,10,233,20.55,4018
2024-10-23,MH46BM0698,COLABA,3108,VARAD VINAYAK,TENGADA,25,2383,69,2251,16.75,34425
2024-08-27,MH43CA6444,UTTAN,3109,NAGESHWAR FISHERIES,NET MIX FISH,27,1415,97,1229,25.07,33428
2024-06-28,MH04FU2482,VASHI,3110,VARAD VINAYAK,MIX FISH,148,1894,310,1343,1.88,3106
2025-08-24,DD01G9519,ALIBAG,3111,SADGURU SEA FOODS,BOMBIL,2,100,10,91,16.05,1238
2025-06-22,MH43CM6444,KASARA,3112,NAGESHWAR FISHERIES,DOMA TARLI,104,5978,328,5101,24.45,140957
2025-11-10,DD01G9519,TALOJA,3113,DK KULAT,RIBBAN,4,207,20,185,17.18,3278
